lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
1010.0,31.0,259.0,278.0,278.0,298.0,113.3711,70.6771,145.0414,53.2658,68.0074,278.0,278.0,0.0,0.0,0.1274,0.1059,0.0238,3,1,0
9626.0,296.0,80.0,119.0,119.0,119.0,1203.323,1477.6002,180.9447,1177.0136,1177.0825,119.0,119.0,0.0,0.0,0.2596,0.1026,0.0133,10,3,1
450.0,14.0,259.0,219.0,219.0,298.0,220.6451,98.7142,178.0028,40.6602,32.9014,219.0,219.0,298.0,0.0,0.0143,0.0823,0.0258,1,7,0
3102.0,94.0,379.0,259.0,259.0,259.0,78.6003,64.7244,105.4751,46.0977,89.3658,259.0,259.0,0.0,0.0,0.2201,1.2976,0.0436,5,1,1
250.0,7.0,199.0,139.0,139.0,199.0,140.6707,105.119,157.6864,74.5822,80.3275,139.0,139.0,0.0,0.0,0.3074,0.5104,0.0249,7,1,1
8219.0,256.0,99.0,139.0,457.0,99.0,251.5244,580.5603,128.8759,125.9573,111.2048,457.0,152.3333,99.0,0.0,0.2364,0.2754,0.0391,5,7,0
1486.0,44.0,139.0,278.0,278.0,179.0,425.2473,205.0274,462.0444,57.6888,37.1652,159.0,159.0,0.0,318.0,0.1331,0.2486,0.0107,8,1,0
9536.0,294.0,298.0,398.0,398.0,179.0,557.7027,146.0548,689.8956,130.0346,138.6524,398.0,398.0,0.0,0.0,0.1986,0.3191,0.0668,4,1,0
4331.0,135.0,0.0,179.0,179.0,199.0,88.0057,161.6114,102.0441,8.0156,18.868,179.0,179.0,1909.0,179.0,0.034,0.091,0.0111,4,8,1
4811.0,148.0,179.0,139.0,139.0,159.0,187.3019,80.878,189.6207,19.4743,43.0726,139.0,139.0,338.0,179.0,0.3161,0.2051,0.0079,7,2,1
5932.0,176.0,139.0,239.0,239.0,199.0,297.0038,107.2287,228.7094,80.9969,78.1297,239.0,239.0,0.0,0.0,0.0046,0.3136,0.0311,6,4,0
7889.0,243.0,99.0,159.0,159.0,219.0,432.0932,571.9869,445.5974,17.066,21.36,159.0,159.0,0.0,0.0,0.2418,0.3028,0.0364,10,8,0
3416.0,104.0,278.0,179.0,398.0,238.0,101.3817,307.1404,69.8713,40.6356,230.6729,398.0,199.0,0.0,796.0,0.3893,0.3893,0.0878,2,2,0
4847.0,148.0,298.0,139.0,139.0,199.0,122.0092,882.9454,62.0081,58.5534,59.4643,139.0,139.0,2604.0,139.0,0.1161,0.2141,0.0079,1,9,1
8737.0,277.0,258.0,179.0,179.0,159.0,363.6661,207.0441,221.0362,155.6639,144.1336,179.0,179.0,0.0,238.0,0.1758,0.1838,0.019,5,4,0
2690.0,81.0,80.0,199.0,657.0,239.0,343.2739,244.6268,415.2132,71.0018,84.7718,657.0,219.0,0.0,0.0,0.6945,0.36,0.0702,5,2,1
9565.0,295.0,179.0,139.0,139.0,139.0,270.8884,180.0694,180.801,89.0126,89.6465,139.0,139.0,298.0,0.0,0.2236,0.1856,0.0274,3,4,1
441.0,13.0,159.0,99.0,99.0,258.0,103.9832,393.961,88.8369,69.161,48.9923,99.0,99.0,0.0,0.0,0.1968,0.2703,0.019,8,1,1
3409.0,104.0,0.0,139.0,139.0,239.0,0.0,142.5491,0.0,39.702,27.2809,139.0,139.0,2583.0,0.0,0.0843,0.3023,0.0307,5,3,1
1869.0,58.0,80.0,159.0,159.0,179.0,94.5013,233.0649,195.829,101.0371,107.1273,159.0,159.0,0.0,159.0,0.3629,0.3453,0.0242,10,1,1
4564.0,142.0,258.0,239.0,418.0,139.0,224.5674,630.914,217.0829,21.1009,204.0245,418.0,209.0,0.0,0.0,0.0167,-0.0403,0.03,1,7,1
10819.0,333.0,99.0,179.0,179.0,99.0,189.4842,318.0605,118.8697,84.0134,85.6052,99.0,99.0,0.0,0.0,0.124,0.1595,0.0157,5,4,0
7569.0,231.0,99.0,99.0,99.0,159.0,311.0486,111.3665,343.9084,37.4767,34.5254,99.0,99.0,0.0,0.0,0.1737,0.3207,0.0166,4,2,0
174.0,5.0,80.0,159.0,159.0,219.0,156.5799,219.2134,162.1974,13.4536,6.5192,159.0,159.0,0.0,159.0,0.1215,0.0265,0.0142,7,4,1
1259.0,40.0,219.0,298.0,298.0,99.0,256.5955,172.5007,254.4661,59.5756,71.353,298.0,298.0,0.0,0.0,0.2087,0.1187,0.0857,1,1,0
1925.0,61.0,0.0,159.0,159.0,139.0,81.0062,108.5564,30.4138,52.9741,73.1317,160.0,80.0,736.0,419.0,0.1029,0.1029,0.0129,4,4,0
5069.0,154.0,0.0,80.0,80.0,159.0,47.9296,107.6708,11.6619,39.0128,56.921,139.0,139.0,0.0,0.0,0.1523,0.1818,0.0161,4,4,1
9047.0,284.0,199.0,159.0,159.0,139.0,261.5937,88.7384,273.0018,6.5,26.2488,159.0,159.0,139.0,0.0,0.3797,0.1617,0.0186,9,5,1
2278.0,73.0,219.0,239.0,239.0,219.0,401.4776,975.1833,463.0011,64.5174,955.6627,418.0,209.0,0.0,279.0,2.1322,0.6492,0.0258,3,2,1
901.0,28.0,338.0,199.0,199.0,179.0,173.1416,45.1359,96.8762,80.6861,80.5621,199.0,199.0,0.0,219.0,0.0124,0.1294,0.0213,1,8,1
10160.0,310.0,199.0,199.0,199.0,139.0,201.3237,201.5589,188.7432,46.0977,43.1393,199.0,199.0,377.0,0.0,0.2192,0.4172,0.0256,2,3,0
6020.0,178.0,139.0,139.0,278.0,238.0,474.3113,369.5487,500.8812,18.527,64.3758,278.0,139.0,0.0,0.0,0.0886,0.2561,0.0207,7,1,1
5615.0,167.0,298.0,258.0,397.0,338.0,419.1718,115.9741,383.2558,36.0347,42.7112,238.0,238.0,1053.0,238.0,0.018,0.114,0.016,1,7,0
9069.0,285.0,99.0,179.0,179.0,238.0,251.6987,228.1283,222.0,32.596,29.5677,179.0,179.0,0.0,0.0,0.2327,0.3802,0.0302,4,3,1
5031.0,153.0,80.0,199.0,199.0,119.0,158.7278,99.5038,88.6002,76.1577,83.9524,199.0,199.0,0.0,0.0,0.2806,0.3621,0.0166,8,5,0
6789.0,203.0,99.0,119.0,119.0,219.0,217.0052,143.0428,155.9295,63.6946,70.859,119.0,119.0,417.0,337.0,0.2184,0.2729,0.0122,9,6,0
5162.0,156.0,179.0,179.0,179.0,159.0,389.7708,89.1866,293.6818,94.0651,104.0829,179.0,179.0,0.0,179.0,0.1013,0.1033,0.037,2,3,1
9897.0,304.0,159.0,119.0,119.0,199.0,110.5486,99.193,123.3288,15.5242,21.2426,99.0,99.0,3141.0,832.0,0.0415,0.1205,0.008,4,3,0
8732.0,277.0,139.0,219.0,219.0,199.0,645.3836,216.0208,754.8357,102.8944,104.1933,219.0,219.0,0.0,0.0,0.1643,0.1838,0.0232,4,1,1
676.0,22.0,0.0,159.0,159.0,139.0,0.0,56.2228,0.0,10.0,39.9061,159.0,159.0,219.0,3699.0,0.0791,0.1326,0.0095,1,2,1
2564.0,78.0,179.0,179.0,179.0,20.0,167.0269,99.776,132.28,55.599,37.2055,179.0,179.0,0.0,358.0,1.4375,1.7875,0.0045,2,5,1
853.0,25.0,119.0,139.0,238.0,179.0,401.5,614.0004,377.0053,31.1006,24.3824,238.0,119.0,0.0,0.0,0.0751,0.1951,0.0407,8,7,0
2135.0,68.0,339.0,219.0,219.0,20.0,76.3806,209.1345,168.929,88.132,113.9923,219.0,219.0,0.0,0.0,1.0519,0.7454,0.0516,1,1,1
10180.0,310.0,80.0,99.0,198.0,99.0,87.0531,66.2873,45.0,44.4775,18.868,198.0,99.0,0.0,179.0,0.2032,0.1602,0.0255,8,2,1
10502.0,321.0,80.0,80.0,80.0,99.0,106.8,133.2113,49.2443,62.444,76.5849,80.0,80.0,4452.0,199.0,0.1932,0.3742,0.008,7,2,1
5296.0,159.0,159.0,278.0,278.0,199.0,58.8154,179.2017,78.7464,118.4451,119.9854,99.0,99.0,477.0,377.0,0.0798,0.1393,0.0072,7,5,0
7837.0,241.0,0.0,80.0,80.0,80.0,0.0,130.4003,0.0,60.1041,54.9932,80.0,80.0,0.0,0.0,0.3498,0.2903,0.0376,1,2,0
4802.0,148.0,298.0,238.0,457.0,258.0,280.9026,185.5108,201.7251,88.1547,19.5064,457.0,228.5,258.0,0.0,0.3006,0.3161,0.0261,4,6,0
8267.0,258.0,99.0,159.0,159.0,219.0,166.554,160.8112,200.3397,46.0353,49.5807,159.0,159.0,0.0,0.0,0.2369,0.2369,0.026,3,1,0
6379.0,188.0,159.0,219.0,219.0,159.0,97.2895,208.5863,6.7082,92.5864,97.0052,219.0,219.0,0.0,0.0,0.023,0.663,0.0522,10,5,0
2859.0,87.0,179.0,140.0,140.0,399.0,114.8151,1123.4996,64.5136,69.4874,57.7062,140.0,140.0,399.0,0.0,1.5777,1.7037,0.018,1,3,0
10536.0,321.0,0.0,99.0,99.0,258.0,176.8679,459.0256,122.2497,73.1198,63.3127,179.0,179.0,80.0,179.0,-0.0338,0.1057,0.0178,4,4,0
4834.0,148.0,179.0,139.0,139.0,259.0,794.308,136.5586,803.8769,22.1923,16.225,139.0,139.0,0.0,0.0,0.1386,0.1916,0.0079,1,6,1
6258.0,184.0,100.0,258.0,258.0,80.0,118.8876,176.5574,180.6239,72.0295,76.5278,258.0,258.0,0.0,258.0,0.066,0.332,0.0797,6,1,0
6300.0,185.0,139.0,139.0,139.0,159.0,206.5188,337.4733,310.9276,121.6563,116.9027,139.0,139.0,0.0,139.0,0.196,0.1625,0.0206,1,1,1
356.0,11.0,159.0,199.0,199.0,179.0,86.6444,178.301,89.8109,63.6003,72.0295,199.0,199.0,0.0,418.0,0.1169,0.0829,0.0183,6,1,1
2292.0,73.0,179.0,179.0,179.0,20.0,83.8824,949.6416,143.4503,55.4549,62.7873,179.0,179.0,0.0,0.0,-0.4958,-0.3453,0.011,6,1,1
1952.0,61.0,179.0,239.0,239.0,119.0,168.087,535.3001,124.004,53.7401,47.8357,239.0,239.0,0.0,0.0,0.1319,0.0169,0.0192,8,7,1
2665.0,80.0,239.0,259.0,259.0,219.0,132.0009,158.2688,149.8566,47.7624,33.6043,259.0,259.0,0.0,0.0,1.7995,2.9875,0.0722,2,3,1
8622.0,274.0,0.0,119.0,119.0,139.0,0.0,112.0279,0.0,72.6103,78.848,119.0,119.0,139.0,0.0,0.1023,0.2288,0.0258,1,2,1
2823.0,86.0,239.0,359.0,359.0,239.0,485.4083,321.4129,553.0796,49.5707,80.4767,359.0,359.0,0.0,0.0,1.5692,0.9667,0.0408,3,1,1
9004.0,283.0,179.0,119.0,199.0,139.0,193.0104,85.6417,188.4091,28.3064,16.4924,139.0,139.0,0.0,417.0,0.1122,0.3507,0.0195,4,3,0
3775.0,120.0,0.0,99.0,99.0,80.0,246.7007,169.0044,284.7824,45.2355,55.509,238.0,119.0,0.0,0.0,0.1438,0.3023,0.0748,5,1,1
10619.0,326.0,139.0,80.0,80.0,99.0,96.7471,120.2341,118.0042,51.7929,69.9893,80.0,80.0,0.0,338.0,0.1592,0.0267,0.0296,3,1,0
6199.0,183.0,179.0,139.0,139.0,139.0,128.0625,56.5354,39.5601,88.4562,89.0126,139.0,139.0,0.0,0.0,0.1946,0.1896,0.0133,1,6,0
10499.0,321.0,80.0,80.0,80.0,99.0,161.834,51.58,158.5213,18.5068,5.5902,80.0,80.0,99.0,0.0,-0.1303,0.3742,0.008,5,4,1
2974.0,91.0,20.0,299.0,299.0,179.0,163.233,71.6415,149.7531,27.8298,34.3984,299.0,299.0,0.0,299.0,0.7661,-0.3694,0.0267,3,2,1
9268.0,289.0,80.0,159.0,159.0,219.0,240.1838,66.7308,245.4465,132.0019,133.7853,159.0,159.0,1490.0,2903.0,0.1217,0.1792,0.0077,2,1,1
1479.0,44.0,179.0,139.0,139.0,100.0,103.4517,182.3904,97.0464,20.2237,16.225,139.0,139.0,2366.0,1112.0,0.1681,0.2366,0.0093,4,3,1
4504.0,139.0,0.0,139.0,139.0,139.0,0.0,363.3098,0.0,112.5444,104.1597,139.0,139.0,3697.0,0.0,-0.0908,0.1662,0.0362,4,5,1
891.0,27.0,199.0,139.0,139.0,159.0,60.2702,55.3173,120.0167,66.8225,69.5881,139.0,139.0,0.0,139.0,0.1054,0.5964,0.0324,7,1,0
2860.0,87.0,20.0,179.0,179.0,140.0,1123.4996,167.0397,149.4824,988.7498,48.7571,399.0,399.0,0.0,399.0,1.5777,1.7037,0.0512,1,2,0
1140.0,34.0,80.0,139.0,139.0,139.0,224.831,221.338,179.0028,70.7001,59.7097,139.0,139.0,0.0,0.0,0.3803,0.2768,0.018,7,3,1
10235.0,311.0,119.0,199.0,199.0,99.0,683.3039,107.0047,793.1229,110.151,116.0873,199.0,199.0,0.0,0.0,0.1767,0.1822,0.025,8,1,1
10863.0,335.0,0.0,80.0,80.0,258.0,0.0,128.4338,0.0,80.0625,81.5843,80.0,80.0,0.0,0.0,0.2055,0.123,0.0338,1,1,0
6086.0,180.0,179.0,179.0,179.0,199.0,166.0098,167.9472,137.0036,35.4401,33.9485,179.0,179.0,0.0,0.0,0.1651,0.2126,0.0173,1,6,1
3277.0,99.0,139.0,219.0,219.0,179.0,87.2955,258.5595,124.0846,36.7764,39.9406,219.0,219.0,0.0,0.0,0.273,0.534,0.0312,1,6,1
1864.0,58.0,159.0,139.0,139.0,139.0,210.5024,45.1221,207.4729,8.9443,7.3824,139.0,139.0,139.0,0.0,0.2029,0.4189,0.0211,8,4,0
10495.0,321.0,258.0,80.0,80.0,139.0,110.7892,250.002,177.792,66.6521,63.7122,80.0,80.0,0.0,258.0,0.0797,0.3082,0.008,4,1,0
2831.0,86.0,199.0,359.0,359.0,219.0,455.2812,71.1354,530.6374,84.7659,100.0012,359.0,359.0,0.0,1077.0,0.5067,-0.5818,0.0408,4,1,0
9840.0,303.0,119.0,119.0,119.0,100.0,1242.2973,602.8766,321.4467,1095.8002,82.9367,119.0,119.0,0.0,0.0,0.2395,0.2635,0.0233,8,1,1
9891.0,304.0,199.0,99.0,298.0,199.0,81.6777,237.8424,106.7755,96.8736,104.0156,99.0,99.0,0.0,1196.0,0.0765,0.0915,0.008,6,1,1
7941.0,246.0,159.0,199.0,199.0,80.0,83.1039,203.1976,130.0,117.3925,109.9602,199.0,199.0,0.0,199.0,0.1988,0.1813,0.0339,1,1,0
7287.0,223.0,278.0,139.0,139.0,139.0,214.8936,257.7072,197.3069,18.5,25.6223,139.0,139.0,0.0,0.0,0.4488,0.5463,0.0333,7,4,1
7091.0,215.0,80.0,139.0,139.0,100.0,110.8896,273.5804,69.5845,48.1274,45.7739,139.0,139.0,0.0,0.0,0.2843,0.4063,0.0251,9,2,1
2241.0,72.0,20.0,239.0,259.0,219.0,72.5017,174.0,29.0689,64.5387,94.0811,259.0,129.5,0.0,0.0,-0.0006,-0.6566,0.039,1,3,1
9714.0,299.0,219.0,199.0,199.0,179.0,525.5269,137.0912,615.8474,96.0052,106.3015,199.0,199.0,0.0,0.0,-0.002,0.2395,0.0431,4,1,1
191.0,5.0,99.0,298.0,298.0,219.0,235.6061,161.6168,182.6609,68.3411,61.4593,298.0,298.0,219.0,298.0,0.149,0.225,0.0266,1,2,1
9444.0,293.0,80.0,139.0,139.0,119.0,70.8467,413.7904,160.6393,97.5103,82.6831,139.0,139.0,0.0,139.0,0.0751,0.1456,0.0097,1,1,1
887.0,27.0,159.0,318.0,318.0,159.0,89.8137,161.9452,65.9242,27.074,32.9621,318.0,318.0,0.0,0.0,0.1029,0.1054,0.0741,5,3,0
3847.0,123.0,139.0,100.0,100.0,159.0,146.2395,318.624,63.5059,90.5884,80.6381,100.0,100.0,0.0,0.0,0.1693,0.2558,0.0222,5,3,1
3261.0,99.0,80.0,119.0,119.0,139.0,165.5272,84.537,85.8429,76.3217,83.0136,119.0,119.0,0.0,0.0,0.213,0.2765,0.017,8,2,0
1739.0,54.0,239.0,80.0,80.0,139.0,88.8623,132.0947,103.5857,57.0811,56.3494,80.0,80.0,0.0,0.0,0.2544,0.3933,0.0132,9,1,0
6835.0,204.0,99.0,119.0,119.0,80.0,133.366,224.2644,148.7179,106.7345,113.5275,119.0,119.0,0.0,0.0,0.1829,0.1829,0.0246,6,1,0
4878.0,149.0,239.0,139.0,139.0,119.0,182.1984,172.1424,133.3754,57.3781,62.6598,239.0,239.0,795.0,1690.0,0.2786,0.2241,0.0271,2,3,0
3752.0,119.0,239.0,219.0,219.0,80.0,104.0108,52.7873,96.1769,20.8626,28.0401,219.0,219.0,80.0,0.0,0.3143,0.3603,0.0608,5,3,0
2264.0,72.0,20.0,279.0,279.0,179.0,981.6314,231.5005,255.5504,121.1291,86.4017,558.0,558.0,2112.0,0.0,0.3024,1.0804,0.0841,5,1,0
8112.0,253.0,219.0,99.0,99.0,179.0,236.6527,110.7892,174.0115,65.6906,72.9966,99.0,99.0,0.0,0.0,0.1289,0.3684,0.0182,8,3,0
10086.0,308.0,219.0,139.0,139.0,179.0,549.2163,50.1124,571.1812,37.3162,40.2492,139.0,139.0,179.0,0.0,-0.0043,0.0122,0.0149,5,2,1
7201.0,220.0,199.0,179.0,179.0,139.0,308.6313,224.0273,244.002,66.6202,68.5292,219.0,219.0,0.0,219.0,0.1761,0.5446,0.0481,9,5,0
2513.0,78.0,140.0,159.0,159.0,219.0,55.0091,135.9458,24.0208,32.9621,35.3553,159.0,159.0,2152.0,2051.0,0.3575,1.058,0.004,6,3,0
10110.0,308.0,358.0,80.0,80.0,159.0,279.004,48.0234,286.5659,24.4591,10.1242,80.0,80.0,0.0,0.0,0.2507,-0.0603,0.0086,10,6,1
2293.0,73.0,179.0,20.0,20.0,179.0,949.6416,1057.0072,179.254,1105.6322,1110.6298,20.0,20.0,2550.0,0.0,-0.3453,-0.3453,0.0012,8,2,0
1337.0,42.0,139.0,99.0,357.0,100.0,26.6177,81.5552,67.082,57.1402,97.0696,357.0,178.5,0.0,0.0,0.0767,0.0957,0.0381,4,1,0
494.0,15.0,358.0,179.0,318.0,179.0,130.1768,147.9096,108.5772,25.6564,185.597,318.0,159.0,4314.0,0.0,0.1193,0.1233,0.0337,7,2,0
2111.0,66.0,239.0,139.0,258.0,139.0,202.5913,395.6959,63.3246,139.4346,69.0254,258.0,129.0,0.0,258.0,0.1479,0.3404,0.0258,6,4,1
4479.0,138.0,239.0,278.0,278.0,119.0,258.774,250.1125,235.3062,41.0,52.0601,278.0,278.0,0.0,0.0,0.2712,0.2647,0.0344,1,3,0
10359.0,316.0,119.0,239.0,239.0,239.0,150.0533,286.6971,109.8362,44.4325,39.538,239.0,239.0,0.0,0.0,0.3178,0.2018,0.0444,3,5,1
10283.0,313.0,0.0,99.0,99.0,179.0,76.2365,134.5149,34.0,60.6177,72.9452,199.0,199.0,0.0,0.0,0.2393,0.3438,0.1126,3,2,0
4905.0,150.0,199.0,159.0,159.0,239.0,45.853,252.1081,65.0077,39.9249,22.3886,159.0,159.0,358.0,0.0,0.0981,0.1386,0.0143,1,2,1
9921.0,305.0,139.0,139.0,139.0,199.0,57.1183,152.5819,93.3006,39.08,37.0135,139.0,139.0,0.0,139.0,0.0655,0.0925,0.0225,1,3,0
7695.0,237.0,99.0,179.0,179.0,99.0,22.0057,285.0425,25.4951,39.0,25.4804,179.0,179.0,0.0,0.0,0.2521,0.4061,0.0919,1,3,0
7816.0,240.0,99.0,219.0,219.0,179.0,139.6755,333.7911,95.8593,59.2305,60.1851,219.0,219.0,1193.0,219.0,-0.0044,0.1181,0.0209,4,4,0
3785.0,121.0,179.0,358.0,358.0,179.0,255.5044,127.8251,269.4754,16.8077,23.4094,358.0,358.0,0.0,0.0,0.2663,0.2923,0.1079,1,2,1
8766.0,277.0,139.0,99.0,99.0,179.0,281.064,469.6799,204.0025,66.6202,64.7765,338.0,338.0,2407.0,0.0,0.1963,0.1658,0.0358,10,5,1
1076.0,33.0,318.0,99.0,99.0,119.0,340.0037,384.9692,352.423,70.8961,70.1142,99.0,99.0,0.0,796.0,0.1794,0.1929,0.013,5,1,0
3934.0,127.0,159.0,238.0,238.0,99.0,51.1981,151.5074,90.1998,38.2655,42.4264,238.0,238.0,0.0,238.0,0.0006,0.1471,0.0315,3,1,0
6814.0,204.0,80.0,119.0,119.0,80.0,97.6371,153.5489,46.1736,66.6202,72.7083,119.0,119.0,379.0,119.0,0.2779,0.3464,0.0246,1,3,0
3861.0,124.0,239.0,278.0,278.0,278.0,188.908,255.1103,154.3017,51.3079,57.8014,278.0,278.0,0.0,556.0,0.3553,0.4138,0.037,1,4,0
7968.0,248.0,219.0,99.0,99.0,119.0,599.092,215.5284,622.5271,12.816,24.3977,99.0,99.0,0.0,0.0,0.1103,0.2298,0.0135,2,2,1
8288.0,258.0,179.0,99.0,99.0,179.0,139.4211,174.2326,70.214,77.3256,70.2282,99.0,99.0,0.0,0.0,0.0209,0.4249,0.0162,2,3,1
6716.0,200.0,119.0,119.0,119.0,80.0,181.3974,60.92,90.0056,96.4689,116.4302,119.0,119.0,0.0,0.0,0.1006,0.1795,0.0264,10,2,0
5708.0,169.0,179.0,159.0,159.0,119.0,451.5377,42.5735,465.9882,14.5602,13.3135,159.0,159.0,298.0,179.0,0.1325,0.0845,0.0199,3,2,1
568.0,18.0,119.0,139.0,139.0,139.0,494.5283,129.2604,560.7655,72.8371,81.6532,139.0,139.0,0.0,0.0,0.1138,0.1538,0.0229,7,1,1
7023.0,213.0,99.0,80.0,80.0,199.0,199.9762,239.2995,187.0722,12.3693,16.6208,80.0,80.0,0.0,0.0,0.0703,0.1428,0.0163,3,2,0
5311.0,160.0,0.0,179.0,179.0,159.0,0.0,269.8453,0.0,70.2567,74.6408,179.0,179.0,0.0,0.0,-0.0848,0.2022,0.0441,4,1,0
10206.0,311.0,119.0,238.0,357.0,99.0,521.8537,9.1924,561.8977,45.6508,105.9174,357.0,178.5,0.0,0.0,0.3012,0.1277,0.0448,2,1,1
6958.0,211.0,119.0,139.0,278.0,99.0,620.1665,109.3949,627.46,14.5774,23.0054,278.0,139.0,0.0,0.0,0.0303,0.1118,0.1429,1,2,1
2452.0,77.0,439.0,538.0,538.0,439.0,127.0157,333.2435,70.214,75.5463,55.0727,219.0,219.0,618.0,219.0,0.4105,-0.8475,0.0193,2,3,1
5339.0,161.0,298.0,159.0,159.0,278.0,93.3876,410.1756,129.7575,38.4708,38.0033,159.0,159.0,0.0,159.0,0.1572,0.1357,0.0191,3,1,0
3675.0,115.0,80.0,80.0,80.0,80.0,157.6959,320.6513,63.6946,94.0479,82.887,80.0,80.0,0.0,0.0,0.1895,0.2135,0.0163,4,2,0
6058.0,179.0,258.0,179.0,477.0,139.0,471.465,78.5255,561.5844,89.0505,45.9674,477.0,238.5,0.0,258.0,0.0916,0.1096,0.0511,6,1,1
6359.0,187.0,99.0,298.0,397.0,179.0,181.1353,519.5123,107.0747,71.486,48.7571,397.0,198.5,0.0,0.0,0.253,0.162,0.0583,10,5,1
6257.0,184.0,99.0,100.0,100.0,258.0,183.4802,118.8876,207.6632,35.7106,54.7951,100.0,100.0,258.0,0.0,0.066,0.179,0.0309,6,2,0
5584.0,166.0,80.0,179.0,179.0,80.0,186.6447,420.9825,152.8954,39.3192,55.4707,179.0,179.0,0.0,0.0,0.2255,0.275,0.0134,8,6,1
5681.0,168.0,119.0,318.0,318.0,219.0,346.5274,140.322,396.3647,54.6008,58.9788,318.0,318.0,0.0,0.0,0.0835,0.243,0.0305,6,1,0
5927.0,176.0,219.0,259.0,259.0,179.0,166.0188,178.1579,152.3975,17.3277,37.6431,259.0,259.0,0.0,0.0,0.0751,0.0526,0.0337,5,3,0
8974.0,282.0,159.0,179.0,378.0,99.0,242.5,187.1069,117.0043,133.046,27.7354,378.0,189.0,1768.0,0.0,0.1307,0.0537,0.0545,10,3,0
6736.0,202.0,80.0,139.0,139.0,80.0,288.3401,431.196,267.1666,64.3273,75.591,139.0,139.0,0.0,377.0,0.0359,0.1319,0.044,1,1,1
3714.0,117.0,298.0,238.0,238.0,139.0,534.7843,230.2851,612.6745,69.4262,75.9539,238.0,238.0,0.0,0.0,0.1131,0.4406,0.0677,4,1,0
4199.0,134.0,219.0,179.0,179.0,179.0,196.0542,326.974,111.6647,92.6674,99.5201,179.0,179.0,1353.0,517.0,0.0155,0.1015,0.0092,3,2,0
238.0,7.0,238.0,139.0,139.0,219.0,316.7069,495.1336,207.6849,121.096,116.9658,139.0,139.0,1154.0,0.0,0.0854,0.2004,0.0249,2,4,0
3457.0,106.0,119.0,159.0,278.0,80.0,299.2161,190.2374,217.0,94.2444,106.5235,278.0,139.0,0.0,238.0,0.4483,0.5288,0.0764,3,3,0
6407.0,189.0,258.0,119.0,119.0,139.0,178.0709,260.5581,98.6154,80.514,61.0328,119.0,119.0,0.0,0.0,0.015,0.199,0.0215,10,2,1
6533.0,194.0,119.0,179.0,179.0,99.0,674.9448,96.8401,584.1678,82.2876,81.0756,179.0,179.0,0.0,0.0,0.0701,0.212,0.0181,5,7,0
3907.0,125.0,99.0,139.0,139.0,239.0,671.4239,87.6427,675.2962,39.702,32.3805,139.0,139.0,0.0,278.0,0.1563,0.1753,0.0218,6,2,1
639.0,21.0,80.0,139.0,139.0,99.0,77.0406,307.0102,124.2014,100.0612,80.5062,139.0,139.0,0.0,0.0,0.0781,0.0821,0.0129,10,1,1
5257.0,159.0,219.0,259.0,259.0,238.0,358.8851,202.8725,335.7216,29.8077,36.7185,259.0,259.0,0.0,0.0,0.0808,0.0923,0.0189,3,4,0
4413.0,136.0,278.0,179.0,179.0,179.0,104.5108,120.1759,70.1142,46.5027,50.0025,278.0,278.0,457.0,278.0,0.2142,0.2142,0.0104,1,2,0
4276.0,135.0,179.0,179.0,179.0,179.0,56.7979,212.5147,135.9485,86.539,69.1466,179.0,179.0,0.0,596.0,0.2775,0.214,0.0111,2,1,0
3607.0,111.0,298.0,80.0,80.0,159.0,159.9539,614.6863,262.7109,101.415,107.1972,298.0,149.0,357.0,80.0,0.2685,0.0925,0.0481,5,1,1
10062.0,307.0,99.0,159.0,159.0,100.0,128.8148,243.654,99.0202,26.2488,21.9659,159.0,159.0,0.0,0.0,0.2672,0.3547,0.0309,9,3,0
3015.0,92.0,159.0,379.0,379.0,279.0,139.6612,86.0712,120.3038,23.3773,41.7043,379.0,379.0,0.0,0.0,1.7096,1.7096,0.0499,3,2,0
7923.0,246.0,139.0,219.0,219.0,119.0,362.2051,57.3847,430.0105,140.1579,135.6401,219.0,219.0,0.0,199.0,0.1783,0.2198,0.0374,7,1,1
8641.0,274.0,278.0,99.0,99.0,179.0,96.2549,307.6467,106.066,75.7314,81.8917,99.0,99.0,0.0,0.0,0.0663,0.9383,0.0215,10,1,0
10287.0,313.0,80.0,119.0,119.0,99.0,64.9788,0.0,47.5184,48.6261,21.9317,119.0,119.0,0.0,0.0,0.3438,0.3438,0.0673,3,7,0
1144.0,34.0,139.0,139.0,139.0,179.0,471.9883,419.5655,521.0614,76.0543,99.0063,119.0,119.0,258.0,278.0,0.2743,0.2743,0.0154,9,2,0
8218.0,256.0,219.0,99.0,99.0,139.0,157.0199,251.5244,140.0893,14.8408,24.5204,99.0,99.0,0.0,0.0,0.1104,0.2754,0.0085,5,6,0
162.0,5.0,99.0,99.0,99.0,119.0,295.1085,125.077,214.021,84.0387,70.445,99.0,99.0,0.0,0.0,0.169,0.17,0.0088,10,4,0
7146.0,218.0,139.0,119.0,199.0,139.0,379.9253,435.3622,324.0062,56.0022,71.9045,199.0,99.5,0.0,0.0,0.2611,0.2611,0.2177,1,5,1
